artwork.id,artwork.title,year,artwork.medium,movement.era.id,movement.era.name,movement.id,movement.name
25812,Minerva Restoring Ulysses to his Own Shape,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25816,The Harpies Going to Seize the Daughters of Pandarus,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25801,Ulysses Giving Wine to Polyphemus,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25804,Ulysses Terrified by the Ghosts,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25815,Euryclea Discovers Ulysses,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25821,"Ulysses Departing from Lacedaemon for Ithaca, with his Bride Penelope",1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25807,Scylla,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25814,Ulysses Preparing to Fight with Irus,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25820,Mercury Conducting the Souls of the Suitors to the Infernal Regions,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25805,Morning,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25806,The Sirens,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25808,Lampetia Complaining to Apollo,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25817,Penelope Carrying the Bow of Ulysses to the Suitors,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25810,Ulysses Conversing with Eumaeus,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25818,Ulysses Killing the Suitors,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25802,The King of the Lestrigens Seizing One of the Companions of Ulysses,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25819,The Meeting of Ulysses and Penelope,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25813,Ulysses and his Dog,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25803,Ulysses at the Table of Circe,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25809,Ulysses Asleep Laid on his Own Coast by the Phaeacian Sailors,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
25811,Apollo and Diana Discharging their Arrows,1805,Engraving and etching on paper,290,18th century,344,Neo-Classicism
24693,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24683,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22861,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24688,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24720,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24703,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24715,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22881,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24689,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24702,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
22873,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24721,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24713,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24692,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22862,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24694,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22880,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24712,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22865,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24700,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24723,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
22878,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24701,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24722,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24719,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22870,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
22864,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24288,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24726,[title not known] Verso: [title not known],NA,Graphite on paper. Verso: graphite on paper,290,18th century,344,Neo-Classicism
24695,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24681,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24687,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24699,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24725,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24690,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24707,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22874,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
22866,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
22863,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24685,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24717,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24686,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24716,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22872,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24710,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24696,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24698,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22877,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22868,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24706,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24714,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
22869,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
22875,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
22867,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
24709,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24711,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24691,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22876,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24697,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24704,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24708,[title not known],NA,Graphite on paper,290,18th century,344,Neo-Classicism
24684,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24682,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22879,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
24705,[title not known],NA,"Graphite, pen and watercolour on paper",290,18th century,344,Neo-Classicism
22871,[title not known],NA,Graphite and watercolour on paper,290,18th century,344,Neo-Classicism
1756,Thisbe,1861,Graphite and watercolour on fabric,350,19th century,363,Pre-Raphaelite
1758,Dido (tracing of A01172),NA,Ink on paper,350,19th century,363,Pre-Raphaelite
7171,The Source of the Arveron,1816,Etching and mezzotint on paper,290,18th century,349,Sublime
1753,Orpheus and Eurydice,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1751,Study of Ezekiel's Arm and Hand for 'Ezekiel and the Boiling Pot',1860,Graphite on paper,350,19th century,363,Pre-Raphaelite
5166,"Solitude, engraved by William Say",1814,Etching and mezzotint on paper,350,19th century,364,Romanticism
1755,Figure of a Queen,1861,Watercolour and graphite on fabric,350,19th century,363,Pre-Raphaelite
1760,The Nativity,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1754,Lovers in a Garden,1863,Graphite and watercolour on paper,350,19th century,363,Pre-Raphaelite
5038,Solitude,1814,Etching and engraving on paper,350,19th century,364,Romanticism
1757,Dido,1861,Graphite and watercolour on fabric,350,19th century,363,Pre-Raphaelite
1761,The Nativity,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1748,Composition Study for 'Ezekiel and the Boiling Pot',1860,Graphite on paper,350,19th century,363,Pre-Raphaelite
1745,The Nativity,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1749,Composition Study for 'Ezekiel and the Boiling Pot',1860,Graphite on paper,350,19th century,363,Pre-Raphaelite
1747,Study for 'Buondelmonte's Wedding',1859,Graphite on paper,350,19th century,363,Pre-Raphaelite
1746,Study for 'Buondelmonte's Wedding',1859,Graphite on paper,350,19th century,363,Pre-Raphaelite
1759,Design for a Window: Two Male Saints,NA,Graphite and watercolour on paper,350,19th century,363,Pre-Raphaelite
1750,Study of Ezekiel's Hand for 'Ezekiel and the Boiling Pot',1860,Graphite on paper,350,19th century,363,Pre-Raphaelite
1752,King René's Honeymoon,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
14648,"Little Devil's Bridge, engraved by Charles Turner",1809,Etching and mezzotint on paper,290,18th century,349,Sublime
1733,Study of a Reclining Figure,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1719,Roundel with the Head of a Woman,1870,Graphite on paper,350,19th century,363,Pre-Raphaelite
1726,Nude Study of Knight for 'The Merciful Knight',1863,Graphite on paper,350,19th century,363,Pre-Raphaelite
1724,Nude Study of the Knight for 'The Merciful Knight',1863,Graphite on paper,350,19th century,363,Pre-Raphaelite
1702,Study of Seated Figure for 'The Garden Court' in the 'Briar Rose' Series,1873,Graphite on paper,350,19th century,363,Pre-Raphaelite
1718,Roundel with the Head of a Warrior,1870,Graphite on paper,350,19th century,363,Pre-Raphaelite
1704,Three Studies for 'The Beguiling of Merlin',1872,Graphite on paper,350,19th century,363,Pre-Raphaelite
1730,Study for 'Blind Love',NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1701,Study of Seated Figure for 'The Garden Court' in the 'Briar Rose' Series,1873,Graphite on paper,350,19th century,363,Pre-Raphaelite
1720,Roundel with the Head of a Woman,1870,Graphite on paper,350,19th century,363,Pre-Raphaelite
1703,Figure Study for 'The Rose Bower' (Briar Rose Series). Verso: Study of the Head of Merlin for 'The Beguiling of Merlin',1872,Charcoal and graphite on paper. Verso: graphite on paper,350,19th century,363,Pre-Raphaelite
1710,Ruth and Boaz,1879,Graphite on paper,350,19th century,363,Pre-Raphaelite
1735,Two Studies for the Head of the King in 'King Cophetua and the Beggar Maid',1880,Graphite on paper,350,19th century,363,Pre-Raphaelite
1700,Study of a Seated Woman for 'The Passing of Venus',1877,Graphite and watercolour on paper,350,19th century,363,Pre-Raphaelite
1732,Study of a Seated Woman for 'The Hours',1866,Graphite on paper,350,19th century,363,Pre-Raphaelite
1727,"Study of a Seated Male Nude for 'The Liberation of St Peter' in the Church of St Michael and All Angels, Lyndhurst, Hampshire",1863,Graphite and chalk on paper,350,19th century,363,Pre-Raphaelite
1731,Study of a Male Figure for 'Clerk Saunders',1861,Graphite on paper,350,19th century,363,Pre-Raphaelite
1709,Female Head,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1721,Composition Study for 'The Merciful Knight'. Verso: Study for a Nativity,1863,Graphite on paper. Verso: graphite on paper,350,19th century,363,Pre-Raphaelite
1696,"Study of a Sleeping Woman's Head, possibly for 'The Rose Bower' in the 'Briar Rose' Series",1871,Graphite on paper,350,19th century,363,Pre-Raphaelite
1698,Study of a Girl's Head,1866,Graphite on paper,350,19th century,363,Pre-Raphaelite
1715,St Boniface,1875,Charcoal and graphite on paper,350,19th century,363,Pre-Raphaelite
1712,St Alban,1875,Charcoal and graphite on paper,350,19th century,363,Pre-Raphaelite
1729,Study for 'Blind Love',NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1723,Nude Study of Knight for 'The Merciful Knight',1863,Graphite on paper,350,19th century,363,Pre-Raphaelite
1722,Composition Study for 'The Merciful Knight',1863,Graphite on paper,350,19th century,363,Pre-Raphaelite
1725,Study of Knight for 'The Merciful Knight',1863,Graphite on paper,350,19th century,363,Pre-Raphaelite
1736,Head of a Woman: ?Georgiana Burne-Jones,1861,Graphite on paper,350,19th century,363,Pre-Raphaelite
1716,Study of the Head of Tristram for 'The Madness of Sir Tristram',1862,Graphite on paper,350,19th century,363,Pre-Raphaelite
1708,Study of a Female Head for 'The Hours',1872,Graphite on paper,350,19th century,363,Pre-Raphaelite
1734,Head of a Girl,1861,Graphite on paper,350,19th century,363,Pre-Raphaelite
1697,Study of a Man's Head,1866,Graphite on paper,350,19th century,363,Pre-Raphaelite
1717,Two Studies of Tristram for 'The Madness of Sir Tristram',1862,Graphite on paper,350,19th century,363,Pre-Raphaelite
20228,Composition Study for 'The Merciful Knight'. Verso: Composition Study for 'St Valentine's Day',1863,Graphite on paper. Verso: graphite on paper,350,19th century,363,Pre-Raphaelite
1705,Studies of a Sleeve,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1706,Kneeling Woman,NA,Chalk on paper,350,19th century,363,Pre-Raphaelite
1695,Study of a Woman's Head,1870,Graphite on paper,350,19th century,363,Pre-Raphaelite
1728,"Two Studies of a Seated Male Nude for 'The Liberation of St Peter' in the Church of St Michael and All Angels, Lyndhurst, Hampshire",1863,Graphite and chalk on paper,350,19th century,363,Pre-Raphaelite
1707,Stooping Woman,NA,Chalk on paper,350,19th century,363,Pre-Raphaelite
1714,St Oswald,1875,Charcoal and graphite on paper,350,19th century,363,Pre-Raphaelite
1699,Study of a Standing Woman for 'The Passing of Venus',1877,Graphite and watercolour on paper,350,19th century,363,Pre-Raphaelite
1711,The Finding of Moses,1879,Graphite on paper,350,19th century,363,Pre-Raphaelite
14711,Mer de Glace,1812,Etching and mezzotint on paper,290,18th century,349,Sublime
14710,Mer de Glace,1812,Etching and engraving on paper,290,18th century,349,Sublime
16169,Julia Emily Gordon in a Fez,1830,Graphite and watercolour on paper,350,19th century,5866,Orientalist
1872,Study for Head of Watcher,1951,"Graphite, crayon and watercolour on paper",415,20th century post-1945,424,Geometry of Fear
1870,Study for Head of Watcher,1951,"Graphite, crayon and watercolour on paper",415,20th century post-1945,424,Geometry of Fear
1871,Study for Head of Watcher,1951,"Graphite, crayon and watercolour on paper",415,20th century post-1945,424,Geometry of Fear
12689,Study for 'The Black Brunswicker',1860,Graphite on paper,350,19th century,363,Pre-Raphaelite
10328,The Archangel Gabriel,NA,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12385,Study for 'The Black Brunswicker',1860,Graphite on paper,350,19th century,363,Pre-Raphaelite
9492,The Sower,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9498,The Good Shepherd,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9496,The Pearl of Great Price,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9502,The Prodigal Son,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
10321,Design for Tapestry,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
12767,Study of a Man Smoking a Long Pipe,1849,Ink and watercolour on paper,350,19th century,363,Pre-Raphaelite
13096,Study for Illustration,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
12763,David,1858,Watercolour on paper,350,19th century,363,Pre-Raphaelite
13095,Melancholia,NA,Relief print on paper,350,19th century,363,Pre-Raphaelite
10327,The Archangel Raphael,NA,Watercolour on paper,350,19th century,363,Pre-Raphaelite
13097,Study for Illustration,NA,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
10319,An Angel with a Pipe,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
12766,Fanny Cornforth,1859,Graphite on paper,350,19th century,363,Pre-Raphaelite
9500,The Unmerciful Servant,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
12764,The Adoration,1858,Watercolour on paper,350,19th century,363,Pre-Raphaelite
9495,The Importunate Friend,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
12765,King David,1858,Watercolour on paper,350,19th century,363,Pre-Raphaelite
9497,The Tares,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9501,The Hidden Treasure,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9493,The Lost Piece of Silver,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
10318,An Angel with a Harp,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
9503,Study for 'The Black Brunswicker',1860,Graphite on paper,350,19th century,363,Pre-Raphaelite
9494,The Foolish Virgins,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
10320,A Girl with a Flute,NA,Watercolour and graphite on paper,350,19th century,363,Pre-Raphaelite
9499,The Wicked Husbandman,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
20509,The Good Samaritan,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
1950,The Lady and the Rooks,1829,Wood engraving on paper,350,19th century,368,Shoreham / The Ancients
1947,The Brook,1829,Wood engraving on paper,350,19th century,368,Shoreham / The Ancients
1740,Composition Study for 'Clerk Saunders',1861,Graphite on paper,350,19th century,363,Pre-Raphaelite
1738,Figure Study,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
20233,Study for Tile of the 'Story of Beauty and the Beast'. Verso: Study for 'Wine of Circe',1862,Graphite on paper. Verso: graphite on paper,350,19th century,363,Pre-Raphaelite
1741,Head of a Man,1861,Graphite on paper,350,19th century,363,Pre-Raphaelite
1944,The Bride,1828,Line engraving on paper,350,19th century,368,Shoreham / The Ancients
1742,Study for 'Pluto and Proserpine Listening to the Music of Orpheus',1875,Graphite on paper,350,19th century,363,Pre-Raphaelite
1948,The Chamber Idyll,1831,Wood engraving on paper,350,19th century,368,Shoreham / The Ancients
1946,The Ploughman,1827,Wood engraving on paper,350,19th century,368,Shoreham / The Ancients
20231,Study of Iseult for 'The Marriage of Sir Tristram'. Verso: Figure of Sir Tristram,1862,Graphite on paper. Verso: graphite on paper,350,19th century,363,Pre-Raphaelite
1762,Studies for a Nativity,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1739,Study of the Head of a Female Attendant for 'The Adoration of the Kings',1861,Graphite on paper,350,19th century,363,Pre-Raphaelite
1737,Head of a Girl,NA,Graphite on paper,350,19th century,363,Pre-Raphaelite
1953,The Flood,1829,Lithograph on paper,350,19th century,368,Shoreham / The Ancients
1954,Ideal Pastoral Life,1829,Lithograph on paper,350,19th century,368,Shoreham / The Ancients
1763,Design for a Window: Ethelbert,NA,Graphite and watercolour on paper,350,19th century,363,Pre-Raphaelite
1951,The Return Home,1830,Wood engraving on paper,350,19th century,368,Shoreham / The Ancients
20230,Study of Heads for a Pietà,NA,Graphite and chalk on paper,350,19th century,363,Pre-Raphaelite
1743,Sketch of Two Seated Figures: 'Chant d'Amour',1862,Graphite on paper,350,19th century,363,Pre-Raphaelite
1744,Sketch of Two Seated Figures for ?'The Backgammon Players',1861,Graphite on paper,350,19th century,363,Pre-Raphaelite
1952,"The Bacchante, engraved by Welby Sherman",1825,Wood engraving on paper,350,19th century,368,Shoreham / The Ancients
1945,The Sheep of his Pasture,1828,Line engraving on paper,350,19th century,368,Shoreham / The Ancients
1764,Design for a Window: St James the Greater,NA,Graphite and watercolour on paper,350,19th century,363,Pre-Raphaelite
1949,The Cyder Feast,1828,Wood engraving on paper,350,19th century,368,Shoreham / The Ancients
9487,The Unjust Judge and the Importunate Widow,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
16566,[title not known],1843,Wood engraving on paper,290,18th century,345,Picturesque
9488,The Leaven,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9491,The Marriage Feast,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9485,The Pharisee and the Publican,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9489,The Rich Man and Lazarus,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9490,The Labourers in the Vineyard,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
9486,The Wise Virgins,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
8341,Low Life,1829,Oil paint on mahogany,350,19th century,8064,Victorian/Genre
8342,High Life,1829,Oil paint on mahogany,350,19th century,8064,Victorian/Genre
9484,The Lost Sheep,1864,Wood engraving on paper,350,19th century,363,Pre-Raphaelite
16263,The Flight of Henry VI from Towton,1860,Watercolour on board,350,19th century,363,Pre-Raphaelite
1603,The Brent at Hendon,1854,Oil paint on board on mahogany,350,19th century,363,Pre-Raphaelite
16262,The Second Duchess,1834,Oil paint on board,350,19th century,363,Pre-Raphaelite
12789,Dantis Amor,1860,Oil paint on mahogany,350,19th century,363,Pre-Raphaelite
9523,Christ in the House of His Parents ('The Carpenter's Shop'),1849,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
8680,The Siesta,1876,Oil paint on canvas,350,19th century,5866,Orientalist
819,Portrait of a Man,1670,Oil paint on canvas,289,16th and 17th century,413,Later Stuart
2472,Convent Thoughts,1853,Ink on paper,350,19th century,363,Pre-Raphaelite
15812,The Chaplain's Daughter,1868,Watercolour on paper,350,19th century,8064,Victorian/Genre
15813,The Old Gate,1874,Watercolour and gouache on paper,350,19th century,8064,Victorian/Genre
2473,The Devout Childhood of St Elizabeth of Hungary,1852,Graphite and ink on paper,350,19th century,363,Pre-Raphaelite
15814,The Housewife,1871,Gouache on paper,350,19th century,8064,Victorian/Genre
14160,St Paul's,1897,Oil paint on canvas,350,19th century,6196,British Impressionism
14160,St Paul's,1897,Oil paint on canvas,350,19th century,359,New English Art Club
1375,The Doubt: 'Can these Dry Bones Live?',1855,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
1375,The Doubt: 'Can these Dry Bones Live?',1855,Oil paint on canvas,350,19th century,8064,Victorian/Genre
16261,Too Late,1858,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
8590,Frans Mercurius van Helmont,1670,Oil paint on canvas,289,16th and 17th century,413,Later Stuart
8590,Frans Mercurius van Helmont,1670,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
5517,"From a Window in Cambrian Road, Richmond",1913,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
15811,Philip in Church,1862,Gouache on paper,350,19th century,8064,Victorian/Genre
16127,Crepuscule in Flesh Colour and Green: Valparaiso,1866,Oil paint on canvas,350,19th century,351,Aesthetic Movement
5578,"Landscape, Sussex",1920,Oil paint on canvas,8,20th century 1900-1945,295,Bloomsbury Group
1379,Night Sketch of the Thames near Hungerford Bridge,1866,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12804,Proserpine,1874,Oil paint on canvas,350,19th century,16650,Decadence
12804,Proserpine,1874,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
12804,Proserpine,1874,Oil paint on canvas,350,19th century,16649,Symbolism
901,Interior with a Table,1921,Oil paint on canvas,8,20th century 1900-1945,295,Bloomsbury Group
10482,The Sick Child,1907,Oil paint on canvas,8,20th century 1900-1945,305,Expressionism
13396,Woman Washing her Hair,1906,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
1831,Dancing Skeletons,1934,Gouache and ink on paper,8,20th century 1900-1945,321,Unit One
1830,Harlem,1934,Ink and gouache on paper,8,20th century 1900-1945,321,Unit One
13395,L'Américaine,1908,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
5355,The Café Royal,1911,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
5579,Portrait of a Woman,1927,Oil paint on paper on canvas,8,20th century 1900-1945,295,Bloomsbury Group
13397,Tipperary,1914,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
5520,Mornington Crescent,1911,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
13947,Girl in a Meadow,1880,Oil paint on canvas,350,19th century,365,Rural Naturalism
900,Nude,1922,Oil paint on canvas,8,20th century 1900-1945,295,Bloomsbury Group
16236,"View near the Loggerheads, Denbigh",1765,Oil paint on canvas,290,18th century,345,Picturesque
4506,"Sir W.Q. Orchardson, R.A.",1895,Bronze on marble base,350,19th century,361,New Sculpture
13911,My Father,1868,Oil paint on canvas,350,19th century,366,St John's Wood Clique
8582,Study for 'Needless Alarms',1886,Wax and metal on wooden base,350,19th century,361,New Sculpture
4922,The Housemaid,1782,Oil paint on canvas,290,18th century,341,Fancy Picture
6614,The Strode Family,1738,Oil paint on canvas,290,18th century,340,Conversation Piece
2829,Wherries on Breydon,1808,Oil paint on canvas,350,19th century,362,Norwich School
6615,"Lavinia Fenton, Duchess of Bolton",1740,Oil paint on canvas,290,18th century,346,Rococo
10432,Street in a Near Eastern Town,1838,Graphite and watercolour on paper,350,19th century,5866,Orientalist
10452,"Camels, a Study in Smyrna",1843,Graphite and watercolour on paper,350,19th century,5866,Orientalist
14349,The Bather,1915,Marble,350,19th century,361,New Sculpture
12779,Paolo and Francesca da Rimini,1855,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12784,The Damsel of Sanct Grael,1857,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12785,The Heart of the Night (Mariana in the Moated Grange),1862,Watercolour and gum arabic on paper,350,19th century,363,Pre-Raphaelite
12777,Monna Vanna,1866,Oil paint on canvas,350,19th century,16650,Decadence
12777,Monna Vanna,1866,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
12777,Monna Vanna,1866,Oil paint on canvas,350,19th century,16649,Symbolism
12780,The Blue Closet,1857,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12783,The Chapel before the Lists,1857,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12776,The Beloved ('The Bride'),1865,Oil paint on canvas,350,19th century,16650,Decadence
12776,The Beloved ('The Bride'),1865,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
12776,The Beloved ('The Bride'),1865,Oil paint on canvas,350,19th century,16649,Symbolism
1599,Lear and Cordelia,1849,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
1598,The Last of England,1864,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12778,Aurelia (Fazio's Mistress),1863,Oil paint on mahogany,350,19th century,16650,Decadence
12778,Aurelia (Fazio's Mistress),1863,Oil paint on mahogany,350,19th century,363,Pre-Raphaelite
12778,Aurelia (Fazio's Mistress),1863,Oil paint on mahogany,350,19th century,16649,Symbolism
12775,Miss Robertson (Mrs Fernandez),1866,Graphite on paper,350,19th century,363,Pre-Raphaelite
12781,The Wedding of St George and Princess Sabra,1857,Watercolour on paper,350,19th century,363,Pre-Raphaelite
12786,Lucrezia Borgia,1860,Graphite and watercolour on paper,350,19th century,363,Pre-Raphaelite
12782,The Tune of the Seven Towers,1857,Watercolour on paper,350,19th century,363,Pre-Raphaelite
1597,The Bridgewater Canal,NA,Chalk and graphite on paper,350,19th century,363,Pre-Raphaelite
1595,Arkwright's Mill,1881,Graphite on paper,350,19th century,363,Pre-Raphaelite
14879,Goring Mill and Church,1806,Oil paint on canvas,290,18th century,345,Picturesque
1596,The Bridgewater Canal,1890,Ink on paper,350,19th century,363,Pre-Raphaelite
